instance,source,local,sha256,present,pool,base_commit,n_edits,action_local,result_files,applied_events,original_local,original_sha256,cleared_credential_fields
scikit-learn__scikit-learn-11310,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/mimo/linear/scikit-learn__scikit-learn-11310/trajectory.json,paper/figure-09/data/inputs/war/mimo_linear__scikit-learn__scikit-learn-11310/trajectory.json,02ef3e3fbcae7d5fe6443023332084735bac42a4d43035f78bbc39757f3e45c4,True,mimo/linear,553b5fb8f84ba05c8397f26dd079deece2b05029,6,paper/figure-09/data/inputs/war/mimo_linear__scikit-learn__scikit-learn-11310/mimo_linear__scikit-learn__scikit-learn-11310.json,3,18,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/mimo/linear/scikit-learn__scikit-learn-11310/trajectory.json,02ef3e3fbcae7d5fe6443023332084735bac42a4d43035f78bbc39757f3e45c4,0
scikit-learn__scikit-learn-11578,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/mimo/linear/scikit-learn__scikit-learn-11578/trajectory.json,paper/figure-09/data/inputs/war/mimo_linear__scikit-learn__scikit-learn-11578/trajectory.json,fb8e81d940c09d8f41a4ec3377395333463fcd11f57fdc6c643efcebd547f800,True,mimo/linear,dd69361a0d9c6ccde0d2353b00b86e0e7541a3e3,1,paper/figure-09/data/inputs/war/mimo_linear__scikit-learn__scikit-learn-11578/mimo_linear__scikit-learn__scikit-learn-11578.json,3,3,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/mimo/linear/scikit-learn__scikit-learn-11578/trajectory.json,fb8e81d940c09d8f41a4ec3377395333463fcd11f57fdc6c643efcebd547f800,0
scikit-learn__scikit-learn-12973,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/mimo/linear/scikit-learn__scikit-learn-12973/trajectory.json,paper/figure-09/data/inputs/war/mimo_linear__scikit-learn__scikit-learn-12973/trajectory.json,1c4e9469c8ccc234f1d5205ad0163ce08fb085c7558423d288c327ab5ff9c3e4,True,mimo/linear,a7b8b9e9e16d4e15fabda5ae615086c2e1c47d8a,6,paper/figure-09/data/inputs/war/mimo_linear__scikit-learn__scikit-learn-12973/mimo_linear__scikit-learn__scikit-learn-12973.json,3,18,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/mimo/linear/scikit-learn__scikit-learn-12973/trajectory.json,1c4e9469c8ccc234f1d5205ad0163ce08fb085c7558423d288c327ab5ff9c3e4,0
scikit-learn__scikit-learn-13124,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/mimo/linear/scikit-learn__scikit-learn-13124/trajectory.json,paper/figure-09/data/inputs/war/mimo_linear__scikit-learn__scikit-learn-13124/trajectory.json,b180db56fdeebe708e73dd484a39842945a27cf4714eee3eb362ee1f47437b32,True,mimo/linear,9f0b959a8c9195d1b6e203f08b698e052b426ca9,1,paper/figure-09/data/inputs/war/mimo_linear__scikit-learn__scikit-learn-13124/mimo_linear__scikit-learn__scikit-learn-13124.json,3,3,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/mimo/linear/scikit-learn__scikit-learn-13124/trajectory.json,b180db56fdeebe708e73dd484a39842945a27cf4714eee3eb362ee1f47437b32,0
scikit-learn__scikit-learn-13135,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/mimo/linear/scikit-learn__scikit-learn-13135/trajectory.json,paper/figure-09/data/inputs/war/mimo_linear__scikit-learn__scikit-learn-13135/trajectory.json,83af554eb4182589edd82bc0d8d2b22d88f20a388daa1b79d06699403089b914,True,mimo/linear,a061ada48efccf0845acae17009553e01764452b,2,paper/figure-09/data/inputs/war/mimo_linear__scikit-learn__scikit-learn-13135/mimo_linear__scikit-learn__scikit-learn-13135.json,3,6,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/mimo/linear/scikit-learn__scikit-learn-13135/trajectory.json,83af554eb4182589edd82bc0d8d2b22d88f20a388daa1b79d06699403089b914,0
scikit-learn__scikit-learn-13328,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/mimo/linear/scikit-learn__scikit-learn-13328/trajectory.json,paper/figure-09/data/inputs/war/mimo_linear__scikit-learn__scikit-learn-13328/trajectory.json,1e684f7fa094a456a902097503a72046e9f4d74c780014d2bb01891e3d63707d,True,mimo/linear,37b0e66c871e8fb032a9c7086b2a1d5419838154,1,paper/figure-09/data/inputs/war/mimo_linear__scikit-learn__scikit-learn-13328/mimo_linear__scikit-learn__scikit-learn-13328.json,3,3,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/mimo/linear/scikit-learn__scikit-learn-13328/trajectory.json,1e684f7fa094a456a902097503a72046e9f4d74c780014d2bb01891e3d63707d,0
scikit-learn__scikit-learn-14629,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/mimo/linear/scikit-learn__scikit-learn-14629/trajectory.json,paper/figure-09/data/inputs/war/mimo_linear__scikit-learn__scikit-learn-14629/trajectory.json,4753399d443efdc1ee4f54cacc08bc27402cc772dca82cdd5adf0052454eb776,True,mimo/linear,4aded39b5663d943f6a4809abacfa9cae3d7fb6a,7,paper/figure-09/data/inputs/war/mimo_linear__scikit-learn__scikit-learn-14629/mimo_linear__scikit-learn__scikit-learn-14629.json,3,21,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/mimo/linear/scikit-learn__scikit-learn-14629/trajectory.json,4753399d443efdc1ee4f54cacc08bc27402cc772dca82cdd5adf0052454eb776,0
scikit-learn__scikit-learn-14710,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/mimo/linear/scikit-learn__scikit-learn-14710/trajectory.json,paper/figure-09/data/inputs/war/mimo_linear__scikit-learn__scikit-learn-14710/trajectory.json,ccdf1dba2d9982ca112a36c92daaceea6366fa178862efafa63a3ce7b2cb6b43,True,mimo/linear,4b6273b87442a4437d8b3873ea3022ae163f4fdf,2,paper/figure-09/data/inputs/war/mimo_linear__scikit-learn__scikit-learn-14710/mimo_linear__scikit-learn__scikit-learn-14710.json,3,6,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/mimo/linear/scikit-learn__scikit-learn-14710/trajectory.json,ccdf1dba2d9982ca112a36c92daaceea6366fa178862efafa63a3ce7b2cb6b43,0
scikit-learn__scikit-learn-15100,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/mimo/linear/scikit-learn__scikit-learn-15100/trajectory.json,paper/figure-09/data/inputs/war/mimo_linear__scikit-learn__scikit-learn-15100/trajectory.json,cd48afcbf3aa0867f51152963188cc07f872ab159eee9521f8be556783cc1c9e,True,mimo/linear,af8a6e592a1a15d92d77011856d5aa0ec4db4c6c,1,paper/figure-09/data/inputs/war/mimo_linear__scikit-learn__scikit-learn-15100/mimo_linear__scikit-learn__scikit-learn-15100.json,3,3,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/mimo/linear/scikit-learn__scikit-learn-15100/trajectory.json,cd48afcbf3aa0867f51152963188cc07f872ab159eee9521f8be556783cc1c9e,0
scikit-learn__scikit-learn-25102,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/mimo/linear/scikit-learn__scikit-learn-25102/trajectory.json,paper/figure-09/data/inputs/war/mimo_linear__scikit-learn__scikit-learn-25102/trajectory.json,1cc6ce2be98124120fb50b74becd01205e234a25e9cb7f631639acbd1d74d9ce,True,mimo/linear,f9a1cf072da9d7375d6c2163f68a6038b13b310f,5,paper/figure-09/data/inputs/war/mimo_linear__scikit-learn__scikit-learn-25102/mimo_linear__scikit-learn__scikit-learn-25102.json,3,15,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/mimo/linear/scikit-learn__scikit-learn-25102/trajectory.json,1cc6ce2be98124120fb50b74becd01205e234a25e9cb7f631639acbd1d74d9ce,0
scikit-learn__scikit-learn-25973,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/mimo/linear/scikit-learn__scikit-learn-25973/trajectory.json,paper/figure-09/data/inputs/war/mimo_linear__scikit-learn__scikit-learn-25973/trajectory.json,6e7bf3db99599bbe10c788e435882d08551399055d836fadda126d3d0eab0105,True,mimo/linear,10dbc142bd17ccf7bd38eec2ac04b52ce0d1009e,5,paper/figure-09/data/inputs/war/mimo_linear__scikit-learn__scikit-learn-25973/mimo_linear__scikit-learn__scikit-learn-25973.json,3,15,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/mimo/linear/scikit-learn__scikit-learn-25973/trajectory.json,6e7bf3db99599bbe10c788e435882d08551399055d836fadda126d3d0eab0105,0
scikit-learn__scikit-learn-26323,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/mimo/linear/scikit-learn__scikit-learn-26323/trajectory.json,paper/figure-09/data/inputs/war/mimo_linear__scikit-learn__scikit-learn-26323/trajectory.json,e030d8a58f0124360f2c00bd4e40411a7cdd2142804ffeae9a04dd4ca6d646e3,True,mimo/linear,586f4318ffcdfbd9a1093f35ad43e81983740b66,1,paper/figure-09/data/inputs/war/mimo_linear__scikit-learn__scikit-learn-26323/mimo_linear__scikit-learn__scikit-learn-26323.json,3,3,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/mimo/linear/scikit-learn__scikit-learn-26323/trajectory.json,e030d8a58f0124360f2c00bd4e40411a7cdd2142804ffeae9a04dd4ca6d646e3,0
scikit-learn__scikit-learn-9288,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/mimo/linear/scikit-learn__scikit-learn-9288/trajectory.json,paper/figure-09/data/inputs/war/mimo_linear__scikit-learn__scikit-learn-9288/trajectory.json,b97d03d74a4d51d596f5e01bcca7e2a33a3d6d742f3359dcc318542aba414eb2,True,mimo/linear,3eacf948e0f95ef957862568d87ce082f378e186,6,paper/figure-09/data/inputs/war/mimo_linear__scikit-learn__scikit-learn-9288/mimo_linear__scikit-learn__scikit-learn-9288.json,3,18,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/mimo/linear/scikit-learn__scikit-learn-9288/trajectory.json,b97d03d74a4d51d596f5e01bcca7e2a33a3d6d742f3359dcc318542aba414eb2,0
sphinx-doc__sphinx-10449,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/mimo/linear/sphinx-doc__sphinx-10449/trajectory.json,paper/figure-09/data/inputs/war/mimo_linear__sphinx-doc__sphinx-10449/trajectory.json,c1b851203e79478bfe8ab7baf047694504a0ee2e2b3548c4af6b421330026e21,True,mimo/linear,36367765fe780f962bba861bf368a765380bbc68,1,paper/figure-09/data/inputs/war/mimo_linear__sphinx-doc__sphinx-10449/mimo_linear__sphinx-doc__sphinx-10449.json,3,3,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/mimo/linear/sphinx-doc__sphinx-10449/trajectory.json,c1b851203e79478bfe8ab7baf047694504a0ee2e2b3548c4af6b421330026e21,0
sphinx-doc__sphinx-10466,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/mimo/linear/sphinx-doc__sphinx-10466/trajectory.json,paper/figure-09/data/inputs/war/mimo_linear__sphinx-doc__sphinx-10466/trajectory.json,62ba01017ea0ca175879413d7a69bebbcb65f8a7e3013e5eb8f33c33ec076a21,True,mimo/linear,cab2d93076d0cca7c53fac885f927dde3e2a5fec,1,paper/figure-09/data/inputs/war/mimo_linear__sphinx-doc__sphinx-10466/mimo_linear__sphinx-doc__sphinx-10466.json,3,3,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/mimo/linear/sphinx-doc__sphinx-10466/trajectory.json,62ba01017ea0ca175879413d7a69bebbcb65f8a7e3013e5eb8f33c33ec076a21,0
sphinx-doc__sphinx-10673,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/mimo/linear/sphinx-doc__sphinx-10673/trajectory.json,paper/figure-09/data/inputs/war/mimo_linear__sphinx-doc__sphinx-10673/trajectory.json,98515abdac0667a60affea6c6570ff2ed54ed71dc7f2e6164c2bf420d90623f0,True,mimo/linear,f35d2a6cc726f97d0e859ca7a0e1729f7da8a6c8,1,paper/figure-09/data/inputs/war/mimo_linear__sphinx-doc__sphinx-10673/mimo_linear__sphinx-doc__sphinx-10673.json,3,3,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/mimo/linear/sphinx-doc__sphinx-10673/trajectory.json,98515abdac0667a60affea6c6570ff2ed54ed71dc7f2e6164c2bf420d90623f0,0
sphinx-doc__sphinx-7462,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/mimo/linear/sphinx-doc__sphinx-7462/trajectory.json,paper/figure-09/data/inputs/war/mimo_linear__sphinx-doc__sphinx-7462/trajectory.json,1295d40594f92ea6aab9d083bfc759bb41bf7cba1da240750109ee37d0dd704b,True,mimo/linear,b3e26a6c851133b82b50f4b68b53692076574d13,1,paper/figure-09/data/inputs/war/mimo_linear__sphinx-doc__sphinx-7462/mimo_linear__sphinx-doc__sphinx-7462.json,3,3,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/mimo/linear/sphinx-doc__sphinx-7462/trajectory.json,1295d40594f92ea6aab9d083bfc759bb41bf7cba1da240750109ee37d0dd704b,0
sphinx-doc__sphinx-7757,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/mimo/linear/sphinx-doc__sphinx-7757/trajectory.json,paper/figure-09/data/inputs/war/mimo_linear__sphinx-doc__sphinx-7757/trajectory.json,6dc44115309466eff006ce0c8c531a098a29048f1aafdf0110945b0882ca947d,True,mimo/linear,212fd67b9f0b4fae6a7c3501fdf1a9a5b2801329,1,paper/figure-09/data/inputs/war/mimo_linear__sphinx-doc__sphinx-7757/mimo_linear__sphinx-doc__sphinx-7757.json,3,3,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/mimo/linear/sphinx-doc__sphinx-7757/trajectory.json,6dc44115309466eff006ce0c8c531a098a29048f1aafdf0110945b0882ca947d,0
sphinx-doc__sphinx-8035,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/mimo/linear/sphinx-doc__sphinx-8035/trajectory.json,paper/figure-09/data/inputs/war/mimo_linear__sphinx-doc__sphinx-8035/trajectory.json,a1a4ca4ade04c89a3442ab94f125211abc7ea1fbb496991eda91a7b4448a07fb,True,mimo/linear,5e6da19f0e44a0ae83944fb6ce18f18f781e1a6e,4,paper/figure-09/data/inputs/war/mimo_linear__sphinx-doc__sphinx-8035/mimo_linear__sphinx-doc__sphinx-8035.json,3,12,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/mimo/linear/sphinx-doc__sphinx-8035/trajectory.json,a1a4ca4ade04c89a3442ab94f125211abc7ea1fbb496991eda91a7b4448a07fb,0
sphinx-doc__sphinx-8269,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/mimo/linear/sphinx-doc__sphinx-8269/trajectory.json,paper/figure-09/data/inputs/war/mimo_linear__sphinx-doc__sphinx-8269/trajectory.json,cf2edb933bed276f6992efca562cb064c304a202d8d7b5b47b0bae4eb52db0fa,True,mimo/linear,1e2ccd8f0eca0870cf6f8fce6934e2da8eba9b72,3,paper/figure-09/data/inputs/war/mimo_linear__sphinx-doc__sphinx-8269/mimo_linear__sphinx-doc__sphinx-8269.json,3,9,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/mimo/linear/sphinx-doc__sphinx-8269/trajectory.json,cf2edb933bed276f6992efca562cb064c304a202d8d7b5b47b0bae4eb52db0fa,0
sphinx-doc__sphinx-8551,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/mimo/linear/sphinx-doc__sphinx-8551/trajectory.json,paper/figure-09/data/inputs/war/mimo_linear__sphinx-doc__sphinx-8551/trajectory.json,a3818653992cc7ee034a23aaadf87f606db92d441ec6e006330534d74fed1fc6,True,mimo/linear,57ed10c68057c96491acbd3e62254ccfaf9e3861,1,paper/figure-09/data/inputs/war/mimo_linear__sphinx-doc__sphinx-8551/mimo_linear__sphinx-doc__sphinx-8551.json,3,3,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/mimo/linear/sphinx-doc__sphinx-8551/trajectory.json,a3818653992cc7ee034a23aaadf87f606db92d441ec6e006330534d74fed1fc6,0
sphinx-doc__sphinx-8593,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/mimo/linear/sphinx-doc__sphinx-8593/trajectory.json,paper/figure-09/data/inputs/war/mimo_linear__sphinx-doc__sphinx-8593/trajectory.json,7d87c895a750af7bf76153630d6b7b1d444c514d56ef6dc83c22abfc8c319d98,True,mimo/linear,07983a5a8704ad91ae855218ecbda1c8598200ca,3,paper/figure-09/data/inputs/war/mimo_linear__sphinx-doc__sphinx-8593/mimo_linear__sphinx-doc__sphinx-8593.json,3,0,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/mimo/linear/sphinx-doc__sphinx-8593/trajectory.json,7d87c895a750af7bf76153630d6b7b1d444c514d56ef6dc83c22abfc8c319d98,0
sphinx-doc__sphinx-8638,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/mimo/linear/sphinx-doc__sphinx-8638/trajectory.json,paper/figure-09/data/inputs/war/mimo_linear__sphinx-doc__sphinx-8638/trajectory.json,18bc617e070b7cd4645c8fbd3628521bcc17aad1b66e37987cee27d5b8357579,True,mimo/linear,4b452338f914d4f6b54704222d70ae8a746e3db5,1,paper/figure-09/data/inputs/war/mimo_linear__sphinx-doc__sphinx-8638/mimo_linear__sphinx-doc__sphinx-8638.json,3,3,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/mimo/linear/sphinx-doc__sphinx-8638/trajectory.json,18bc617e070b7cd4645c8fbd3628521bcc17aad1b66e37987cee27d5b8357579,0
sphinx-doc__sphinx-9230,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/mimo/linear/sphinx-doc__sphinx-9230/trajectory.json,paper/figure-09/data/inputs/war/mimo_linear__sphinx-doc__sphinx-9230/trajectory.json,9d5a71355596d3d187fddd19714cef79491bc521c982ae435880c62302ff28ff,True,mimo/linear,567ff22716ac258b9edd2c1711d766b440ac0b11,2,paper/figure-09/data/inputs/war/mimo_linear__sphinx-doc__sphinx-9230/mimo_linear__sphinx-doc__sphinx-9230.json,3,6,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/mimo/linear/sphinx-doc__sphinx-9230/trajectory.json,9d5a71355596d3d187fddd19714cef79491bc521c982ae435880c62302ff28ff,0
sphinx-doc__sphinx-9673,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/mimo/linear/sphinx-doc__sphinx-9673/trajectory.json,paper/figure-09/data/inputs/war/mimo_linear__sphinx-doc__sphinx-9673/trajectory.json,529136131a485d335b0c202f4c9f6ff4207069d6f07c86f643aa15bf6aabfcf8,True,mimo/linear,5fb51fb1467dc5eea7505402c3c5d9b378d3b441,1,paper/figure-09/data/inputs/war/mimo_linear__sphinx-doc__sphinx-9673/mimo_linear__sphinx-doc__sphinx-9673.json,3,3,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/mimo/linear/sphinx-doc__sphinx-9673/trajectory.json,529136131a485d335b0c202f4c9f6ff4207069d6f07c86f643aa15bf6aabfcf8,0
sympy__sympy-12096,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/mimo/linear/sympy__sympy-12096/trajectory.json,paper/figure-09/data/inputs/war/mimo_linear__sympy__sympy-12096/trajectory.json,240e21e91a0a27ba84bc3b32fc5b091ee3130fb8cfdf9b3e3ae2e3cdfe56d719,True,mimo/linear,d7c3045115693e887bcd03599b7ca4650ac5f2cb,2,paper/figure-09/data/inputs/war/mimo_linear__sympy__sympy-12096/mimo_linear__sympy__sympy-12096.json,3,6,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/mimo/linear/sympy__sympy-12096/trajectory.json,240e21e91a0a27ba84bc3b32fc5b091ee3130fb8cfdf9b3e3ae2e3cdfe56d719,0
sympy__sympy-13091,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/mimo/linear/sympy__sympy-13091/trajectory.json,paper/figure-09/data/inputs/war/mimo_linear__sympy__sympy-13091/trajectory.json,bf3f41e29b3b2a4deef837c1df5fc3f5e4012bd96f6bf2085a7b0bcda7755376,True,mimo/linear,d1320814eda6549996190618a21eaf212cfd4d1e,1,paper/figure-09/data/inputs/war/mimo_linear__sympy__sympy-13091/mimo_linear__sympy__sympy-13091.json,3,3,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/mimo/linear/sympy__sympy-13091/trajectory.json,bf3f41e29b3b2a4deef837c1df5fc3f5e4012bd96f6bf2085a7b0bcda7755376,0
sympy__sympy-13372,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/mimo/linear/sympy__sympy-13372/trajectory.json,paper/figure-09/data/inputs/war/mimo_linear__sympy__sympy-13372/trajectory.json,8bc0f1e2607aa0b457ba8bf44f2e12f49c2f44ea9dd5891a85afa117c89fad8c,True,mimo/linear,30379ea6e225e37833a764ac2da7b7fadf5fe374,2,paper/figure-09/data/inputs/war/mimo_linear__sympy__sympy-13372/mimo_linear__sympy__sympy-13372.json,3,6,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/mimo/linear/sympy__sympy-13372/trajectory.json,8bc0f1e2607aa0b457ba8bf44f2e12f49c2f44ea9dd5891a85afa117c89fad8c,0
sympy__sympy-13551,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/mimo/linear/sympy__sympy-13551/trajectory.json,paper/figure-09/data/inputs/war/mimo_linear__sympy__sympy-13551/trajectory.json,02ca1b8c687c3e53a121658c82a8698e766c54f29ad84446fda29ef021962b73,True,mimo/linear,9476425b9e34363c2d9ac38e9f04aa75ae54a775,1,paper/figure-09/data/inputs/war/mimo_linear__sympy__sympy-13551/mimo_linear__sympy__sympy-13551.json,3,3,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/mimo/linear/sympy__sympy-13551/trajectory.json,02ca1b8c687c3e53a121658c82a8698e766c54f29ad84446fda29ef021962b73,0
sympy__sympy-13615,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/mimo/linear/sympy__sympy-13615/trajectory.json,paper/figure-09/data/inputs/war/mimo_linear__sympy__sympy-13615/trajectory.json,f8ead7bd119159f222120c6ac9d37be042adcce1274ff258a214c2238648a7fd,True,mimo/linear,50d8a102f0735da8e165a0369bbb994c7d0592a6,2,paper/figure-09/data/inputs/war/mimo_linear__sympy__sympy-13615/mimo_linear__sympy__sympy-13615.json,3,6,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/mimo/linear/sympy__sympy-13615/trajectory.json,f8ead7bd119159f222120c6ac9d37be042adcce1274ff258a214c2238648a7fd,0
sympy__sympy-13798,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/mimo/linear/sympy__sympy-13798/trajectory.json,paper/figure-09/data/inputs/war/mimo_linear__sympy__sympy-13798/trajectory.json,f9ae7a82b1df9da021e405ec3f78e1964672f8eb3bc09202a9a04aff518f900c,True,mimo/linear,7121bdf1facdd90d05b6994b4c2e5b2865a4638a,2,paper/figure-09/data/inputs/war/mimo_linear__sympy__sympy-13798/mimo_linear__sympy__sympy-13798.json,3,6,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/mimo/linear/sympy__sympy-13798/trajectory.json,f9ae7a82b1df9da021e405ec3f78e1964672f8eb3bc09202a9a04aff518f900c,0
sympy__sympy-13877,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/mimo/linear/sympy__sympy-13877/trajectory.json,paper/figure-09/data/inputs/war/mimo_linear__sympy__sympy-13877/trajectory.json,3f144527293de9a7d90b03104102e6b4f821f2b577e914b738b1abe308d7d52a,True,mimo/linear,1659712001810f5fc563a443949f8e3bb38af4bd,3,paper/figure-09/data/inputs/war/mimo_linear__sympy__sympy-13877/mimo_linear__sympy__sympy-13877.json,3,9,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/mimo/linear/sympy__sympy-13877/trajectory.json,3f144527293de9a7d90b03104102e6b4f821f2b577e914b738b1abe308d7d52a,0
sympy__sympy-13878,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/mimo/linear/sympy__sympy-13878/trajectory.json,paper/figure-09/data/inputs/war/mimo_linear__sympy__sympy-13878/trajectory.json,ed96968f55eca9135f8001514444120b65fc58a7984f515406b57f3b93647310,True,mimo/linear,7b127bdf71a36d85216315f80c1b54d22b060818,12,paper/figure-09/data/inputs/war/mimo_linear__sympy__sympy-13878/mimo_linear__sympy__sympy-13878.json,3,36,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/mimo/linear/sympy__sympy-13878/trajectory.json,ed96968f55eca9135f8001514444120b65fc58a7984f515406b57f3b93647310,0
sympy__sympy-13974,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/mimo/linear/sympy__sympy-13974/trajectory.json,paper/figure-09/data/inputs/war/mimo_linear__sympy__sympy-13974/trajectory.json,d4eddd46efa355f31ea9dd27fd582d4034702e5a659e6fb049927fb87ff6ad4e,True,mimo/linear,84c125972ad535b2dfb245f8d311d347b45e5b8a,1,paper/figure-09/data/inputs/war/mimo_linear__sympy__sympy-13974/mimo_linear__sympy__sympy-13974.json,3,3,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/mimo/linear/sympy__sympy-13974/trajectory.json,d4eddd46efa355f31ea9dd27fd582d4034702e5a659e6fb049927fb87ff6ad4e,0
sympy__sympy-14248,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/mimo/linear/sympy__sympy-14248/trajectory.json,paper/figure-09/data/inputs/war/mimo_linear__sympy__sympy-14248/trajectory.json,d7a1be114d5e1d7b4c6ff6d5f20cb31c8935138ebdfea109cdcf7750587b42f3,True,mimo/linear,9986b38181cdd556a3f3411e553864f11912244e,3,paper/figure-09/data/inputs/war/mimo_linear__sympy__sympy-14248/mimo_linear__sympy__sympy-14248.json,3,0,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/mimo/linear/sympy__sympy-14248/trajectory.json,d7a1be114d5e1d7b4c6ff6d5f20cb31c8935138ebdfea109cdcf7750587b42f3,0
sympy__sympy-14976,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/mimo/linear/sympy__sympy-14976/trajectory.json,paper/figure-09/data/inputs/war/mimo_linear__sympy__sympy-14976/trajectory.json,27cf336161d0b271b0d4faacb703ffe79cd440f5c7142079a01c2965174129fe,True,mimo/linear,9cbea134220b0b951587e11b63e2c832c7246cbc,2,paper/figure-09/data/inputs/war/mimo_linear__sympy__sympy-14976/mimo_linear__sympy__sympy-14976.json,3,6,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/mimo/linear/sympy__sympy-14976/trajectory.json,27cf336161d0b271b0d4faacb703ffe79cd440f5c7142079a01c2965174129fe,0
sympy__sympy-15017,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/mimo/linear/sympy__sympy-15017/trajectory.json,paper/figure-09/data/inputs/war/mimo_linear__sympy__sympy-15017/trajectory.json,17a3d80bb8abcea5091a32ab049245585358755bc031bc0026528c0bd9041171,True,mimo/linear,6810dee426943c1a2fe85b5002dd0d4cf2246a05,1,paper/figure-09/data/inputs/war/mimo_linear__sympy__sympy-15017/mimo_linear__sympy__sympy-15017.json,3,3,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/mimo/linear/sympy__sympy-15017/trajectory.json,17a3d80bb8abcea5091a32ab049245585358755bc031bc0026528c0bd9041171,0
sympy__sympy-15349,/mnt/disk2/dyp/d-overlayfs/traces/swe-search/mimo/linear/sympy__sympy-15349/trajectory.json,paper/figure-09/data/inputs/war/mimo_linear__sympy__sympy-15349/trajectory.json,f82b65e02871f52fb4f8a763a8cfcb412a54b3ade9b8afac3fd852d90c0a1e4c,True,mimo/linear,768da1c6f6ec907524b8ebbf6bf818c92b56101b,1,paper/figure-09/data/inputs/war/mimo_linear__sympy__sympy-15349/mimo_linear__sympy__sympy-15349.json,3,3,traces/supplement/79-20260920/d-overlayfs/traces/swe-search/mimo/linear/sympy__sympy-15349/trajectory.json,f82b65e02871f52fb4f8a763a8cfcb412a54b3ade9b8afac3fd852d90c0a1e4c,0
